ID,ZIP,STABRV,ZIP3,STATE_NAME,REGION,sample_year,PFAS water sites,Total households,Median household income,Income_DESC,Total population,Nonwhite,Percent Nonwhite,Nonwhite_DESC,Housing units,START_DATE,END_DATE,latitude,longitude,name,desc,source,precision
6234,54956,WI,549,Wisconsin,Midwest Region,2014,1,18502,66453,"$55,001 - $75,000",44481,4797,10.8,10% - 25%,19150,2014-01-01,2023-01-01,44.1807861,-88.4835663,54956,"54956, WI",Bing Maps,postcode
6235,54963,WI,549,Wisconsin,Midwest Region,2014,1,2959,62721,"$55,001 - $75,000",7152,219,3.1,Less than 10%,3235,2014-01-01,2023-01-01,44.0377846,-88.7401505,54963,"54963, WI",Bing Maps,postcode
6236,55011,MN,550,Minnesota,Midwest Region,2019,2,3799,110203,"More than $75,000",10825,1017,9.4,Less than 10%,3894,2019-01-01,2023-01-01,45.3405685,-93.2668838,55011,"55011, MN",Bing Maps,postcode
6237,55012,MN,550,Minnesota,Midwest Region,2019,1,741,77182,"More than $75,000",2023,100,4.9,Less than 10%,876,2019-01-01,2023-01-01,45.4296913,-92.7843704,55012,"55012, MN",Bing Maps,postcode
6238,55014,MN,550,Minnesota,Midwest Region,2014,1,10250,88589,"More than $75,000",28782,3768,13.1,10% - 25%,10489,2014-01-01,2023-01-01,45.1529427,-93.1451645,55014,"55014, MN",Bing Maps,postcode
6239,55016,MN,550,Minnesota,Midwest Region,2006,1,12117,102334,"More than $75,000",36643,6718,18.3,10% - 25%,12512,2006-01-01,2023-01-01,44.8282242,-92.9385452,55016,"55016, MN",Bing Maps,postcode
6240,55016,MN,550,Minnesota,Midwest Region,2016,1,12117,102334,"More than $75,000",36643,6718,18.3,10% - 25%,12512,2016-01-01,2023-01-01,44.8282242,-92.9385452,55016,"55016, MN",Bing Maps,postcode
6241,55021,MN,550,Minnesota,Midwest Region,2015,1,11249,65005,"$55,001 - $75,000",30334,7828,25.8,25.1% - 50%,12313,2015-01-01,2023-01-01,44.2977982,-93.2878265,55021,"55021, MN",Bing Maps,postcode
6242,55024,MN,550,Minnesota,Midwest Region,2014,1,12479,100520,"More than $75,000",36897,5059,13.7,10% - 25%,12636,2014-01-01,2023-01-01,44.6639671,-93.1549377,55024,"55024, MN",Bing Maps,postcode
6243,55027,MN,550,Minnesota,Midwest Region,2019,1,1072,76600,"More than $75,000",2946,196,6.7,Less than 10%,1122,2019-01-01,2023-01-01,44.4018593,-92.6222382,55027,"55027, MN",Bing Maps,postcode
6244,55033,MN,550,Minnesota,Midwest Region,2015,1,11678,84307,"More than $75,000",30402,2577,8.5,Less than 10%,12051,2015-01-01,2023-01-01,44.7312775,-92.8558884,55033,"55033, MN",Bing Maps,postcode
6245,55040,MN,550,Minnesota,Midwest Region,2014,1,4985,81548,"More than $75,000",13490,812,6,Less than 10%,5192,2014-01-01,2023-01-01,45.4862556,-93.2577057,55040,"55040, MN",Bing Maps,postcode
6246,55042,MN,550,Minnesota,Midwest Region,2008,1,3478,149063,"More than $75,000",9918,1273,12.8,10% - 25%,3575,2008-01-01,2023-01-01,44.996151,-92.9075851,55042,"55042, MN",Bing Maps,postcode
6247,55042,MN,550,Minnesota,Midwest Region,2018,1,3478,149063,"More than $75,000",9918,1273,12.8,10% - 25%,3575,2018-01-01,2023-01-01,44.996151,-92.9075851,55042,"55042, MN",Bing Maps,postcode
6248,55044,MN,550,Minnesota,Midwest Region,2015,1,19519,114137,"More than $75,000",55722,8638,15.5,10% - 25%,19927,2015-01-01,2023-01-01,44.6729279,-93.2695923,55044,"55044, MN",Bing Maps,postcode
6249,55057,MN,550,Minnesota,Midwest Region,2015,1,7890,75850,"More than $75,000",25247,3994,15.8,10% - 25%,8503,2015-01-01,2023-01-01,44.4584351,-93.1672592,55057,"55057, MN",Bing Maps,postcode
6250,55060,MN,550,Minnesota,Midwest Region,2015,1,11881,69248,"$55,001 - $75,000",29100,3915,13.5,10% - 25%,12449,2015-01-01,2023-01-01,44.0846901,-93.2264633,55060,"55060, MN",Bing Maps,postcode
6251,55066,MN,550,Minnesota,Midwest Region,2014,1,8088,60950,"$55,001 - $75,000",18679,2399,12.8,10% - 25%,8296,2014-01-01,2023-01-01,44.541645,-92.546669,55066,"55066, MN",Bing Maps,postcode
6252,55068,MN,550,Minnesota,Midwest Region,2013,1,10631,107268,"More than $75,000",30178,4806,15.9,10% - 25%,10894,2013-01-01,2023-01-01,44.7360039,-93.1193771,55068,"55068, MN",Bing Maps,postcode
6253,55071,MN,550,Minnesota,Midwest Region,2017,1,2259,85426,"More than $75,000",5692,1178,20.7,10% - 25%,2327,2017-01-01,2023-01-01,44.8329239,-92.9894867,55071,"55071, MN",Bing Maps,postcode
6254,55075,MN,550,Minnesota,Midwest Region,2014,1,8258,63204,"$55,001 - $75,000",20132,5482,27.2,25.1% - 50%,8408,2014-01-01,2023-01-01,44.8869019,-93.04245,55075,"55075, MN",Bing Maps,postcode
6255,55076,MN,550,Minnesota,Midwest Region,2020,1,9316,82509,"More than $75,000",22681,5583,24.6,10% - 25%,9645,2020-01-01,2023-01-01,44.8459625,-93.0381165,55076,"55076, MN",Bing Maps,postcode
6256,55077,MN,550,Minnesota,Midwest Region,2015,1,5160,86548,"More than $75,000",12742,2979,23.4,10% - 25%,5409,2015-01-01,2023-01-01,44.8333664,-93.0731583,55077,"55077, MN",Bing Maps,postcode
6257,55079,MN,550,Minnesota,Midwest Region,2014,1,3268,90470,"More than $75,000",8682,732,8.4,Less than 10%,3437,2014-01-01,2023-01-01,45.4036217,-93.0482407,55079,"55079, MN",Bing Maps,postcode
6258,55082,MN,550,Minnesota,Midwest Region,2015,1,13960,99541,"More than $75,000",36736,3179,8.7,Less than 10%,15135,2015-01-01,2023-01-01,45.0471039,-92.8276291,55082,"55082, MN",Bing Maps,postcode
6259,55090,MN,550,Minnesota,Midwest Region,2015,1,132,50000,"$35,000 - $55,000",331,23,6.9,Less than 10%,155,2015-01-01,2023-01-01,45.0540085,-92.9571152,55090,"55090, MN",Bing Maps,postcode
6260,55092,MN,550,Minnesota,Midwest Region,2018,1,4017,82561,"More than $75,000",10925,295,2.7,Less than 10%,4120,2018-01-01,2023-01-01,45.3553352,-93.0082779,55092,"55092, MN",Bing Maps,postcode
6261,55109,MN,551,Minnesota,Midwest Region,2015,1,12409,67435,"$55,001 - $75,000",33926,13777,40.6,25.1% - 50%,12789,2015-01-01,2023-01-01,45.0133667,-93.015152,55109,"55109, MN",Bing Maps,postcode
6262,55110,MN,551,Minnesota,Midwest Region,2015,2,16301,87341,"More than $75,000",40302,4741,11.8,10% - 25%,16957,2015-01-01,2023-01-01,45.0842934,-93.0098114,55110,"55110, MN",Bing Maps,postcode
6263,55112,MN,551,Minnesota,Midwest Region,2013,1,16888,78927,"More than $75,000",46244,12344,26.7,25.1% - 50%,17419,2013-01-01,2023-01-01,45.0727615,-93.1961899,55112,"55112, MN",Bing Maps,postcode
6264,55112,MN,551,Minnesota,Midwest Region,2014,1,16888,78927,"More than $75,000",46244,12344,26.7,25.1% - 50%,17419,2014-01-01,2023-01-01,45.0727615,-93.1961899,55112,"55112, MN",Bing Maps,postcode
6265,55113,MN,551,Minnesota,Midwest Region,2014,2,17861,72852,"$55,001 - $75,000",42242,11848,28,25.1% - 50%,18795,2014-01-01,2023-01-01,45.0135155,-93.1553192,55113,"55113, MN",Bing Maps,postcode
6266,55122,MN,551,Minnesota,Midwest Region,2015,1,13337,76997,"More than $75,000",30976,9850,31.8,25.1% - 50%,13668,2015-01-01,2023-01-01,44.8053017,-93.1996384,55122,"55122, MN",Bing Maps,postcode
6267,55124,MN,551,Minnesota,Midwest Region,2013,1,20607,90183,"More than $75,000",53781,14700,27.3,25.1% - 50%,21096,2013-01-01,2023-01-01,44.7374153,-93.206749,55124,"55124, MN",Bing Maps,postcode
6268,55125,MN,551,Minnesota,Midwest Region,2015,1,16653,100793,"More than $75,000",44446,9617,21.6,10% - 25%,17071,2015-01-01,2023-01-01,44.9281235,-92.944603,55125,"55125, MN",Bing Maps,postcode
6269,55126,MN,551,Minnesota,Midwest Region,2014,1,11492,96636,"More than $75,000",27125,4551,16.8,10% - 25%,11810,2014-01-01,2023-01-01,45.0844688,-93.1379166,55126,"55126, MN",Bing Maps,postcode
6270,55127,MN,551,Minnesota,Midwest Region,2014,1,7823,101964,"More than $75,000",19037,3012,15.8,10% - 25%,8071,2014-01-01,2023-01-01,45.0747948,-93.0782318,55127,"55127, MN",Bing Maps,postcode
6271,55127,MN,551,Minnesota,Midwest Region,2020,1,7823,101964,"More than $75,000",19037,3012,15.8,10% - 25%,8071,2020-01-01,2023-01-01,45.0747948,-93.0782318,55127,"55127, MN",Bing Maps,postcode
6272,55128,MN,551,Minnesota,Midwest Region,2015,1,11518,72855,"$55,001 - $75,000",28752,9242,32.1,25.1% - 50%,11835,2015-01-01,2023-01-01,44.9879837,-92.9664993,55128,"55128, MN",Bing Maps,postcode
6273,55128,MN,551,Minnesota,Midwest Region,2019,1,11518,72855,"$55,001 - $75,000",28752,9242,32.1,25.1% - 50%,11835,2019-01-01,2023-01-01,44.9879837,-92.9664993,55128,"55128, MN",Bing Maps,postcode
6274,55129,MN,551,Minnesota,Midwest Region,2019,1,9316,130812,"More than $75,000",26852,8199,30.5,25.1% - 50%,9542,2019-01-01,2023-01-01,44.8984261,-92.902504,55129,"55129, MN",Bing Maps,postcode
6275,55301,MN,553,Minnesota,Midwest Region,2014,1,4881,96819,"More than $75,000",13708,1536,11.2,10% - 25%,4962,2014-01-01,2023-01-01,45.2440033,-93.6633987,55301,"55301, MN",Bing Maps,postcode
6276,55302,MN,553,Minnesota,Midwest Region,2018,1,3004,73184,"$55,001 - $75,000",7393,406,5.5,Less than 10%,4029,2018-01-01,2023-01-01,45.2598381,-94.112648,55302,"55302, MN",Bing Maps,postcode
6277,55303,MN,553,Minnesota,Midwest Region,2014,1,18341,87012,"More than $75,000",49786,7160,14.4,10% - 25%,18968,2014-01-01,2023-01-01,45.2512093,-93.4227829,55303,"55303, MN",Bing Maps,postcode
6278,55303,MN,553,Minnesota,Midwest Region,2015,1,18341,87012,"More than $75,000",49786,7160,14.4,10% - 25%,18968,2015-01-01,2023-01-01,45.2512093,-93.4227829,55303,"55303, MN",Bing Maps,postcode
6279,55303,MN,553,Minnesota,Midwest Region,2019,1,18341,87012,"More than $75,000",49786,7160,14.4,10% - 25%,18968,2019-01-01,2023-01-01,45.2512093,-93.4227829,55303,"55303, MN",Bing Maps,postcode
6280,55304,MN,553,Minnesota,Midwest Region,2013,1,16809,109227,"More than $75,000",50177,5765,11.5,10% - 25%,17147,2013-01-01,2023-01-01,45.2529488,-93.2920456,55304,"55304, MN",Bing Maps,postcode
6281,55304,MN,553,Minnesota,Midwest Region,2018,1,16809,109227,"More than $75,000",50177,5765,11.5,10% - 25%,17147,2018-01-01,2023-01-01,45.2529488,-93.2920456,55304,"55304, MN",Bing Maps,postcode
6282,55313,MN,553,Minnesota,Midwest Region,2015,1,9355,80520,"More than $75,000",25150,1345,5.3,Less than 10%,9773,2015-01-01,2023-01-01,45.1757393,-93.8532486,55313,"55313, MN",Bing Maps,postcode
6283,55316,MN,553,Minnesota,Midwest Region,2014,1,9099,96469,"More than $75,000",24980,3855,15.4,10% - 25%,9214,2014-01-01,2023-01-01,45.1693611,-93.3853378,55316,"55316, MN",Bing Maps,postcode
6284,55317,MN,553,Minnesota,Midwest Region,2015,1,8002,119690,"More than $75,000",22003,3404,15.5,10% - 25%,8373,2015-01-01,2023-01-01,44.8593597,-93.5537567,55317,"55317, MN",Bing Maps,postcode
6285,55318,MN,553,Minnesota,Midwest Region,2014,1,11052,92094,"More than $75,000",28959,4528,15.6,10% - 25%,11314,2014-01-01,2023-01-01,44.8104439,-93.6134796,55318,"55318, MN",Bing Maps,postcode
6286,55321,MN,553,Minnesota,Midwest Region,2018,1,1789,67938,"$55,001 - $75,000",5238,588,11.2,10% - 25%,1940,2018-01-01,2023-01-01,45.0881004,-94.1900406,55321,"55321, MN",Bing Maps,postcode
6287,55328,MN,553,Minnesota,Midwest Region,2013,1,3382,99444,"More than $75,000",9626,432,4.5,Less than 10%,3454,2013-01-01,2023-01-01,45.0376701,-93.7849045,55328,"55328, MN",Bing Maps,postcode
6288,55330,MN,553,Minnesota,Midwest Region,2015,1,13355,93969,"More than $75,000",39634,3612,9.1,Less than 10%,14052,2015-01-01,2023-01-01,45.3115654,-93.5781784,55330,"55330, MN",Bing Maps,postcode
6289,55334,MN,553,Minnesota,Midwest Region,2018,1,1168,55608,"$55,001 - $75,000",2667,588,22,10% - 25%,1268,2018-01-01,2023-01-01,44.5535812,-94.2177506,55334,"55334, MN",Bing Maps,postcode
6290,55337,MN,553,Minnesota,Midwest Region,2014,1,17923,76596,"More than $75,000",45659,14388,31.5,25.1% - 50%,18419,2014-01-01,2023-01-01,44.7690964,-93.2755203,55337,"55337, MN",Bing Maps,postcode
6291,55337,MN,553,Minnesota,Midwest Region,2015,1,17923,76596,"More than $75,000",45659,14388,31.5,25.1% - 50%,18419,2015-01-01,2023-01-01,44.7690964,-93.2755203,55337,"55337, MN",Bing Maps,postcode
6292,55340,MN,553,Minnesota,Midwest Region,2019,1,2984,149000,"More than $75,000",8679,1433,16.5,10% - 25%,3094,2019-01-01,2023-01-01,45.0700912,-93.5490265,55340,"55340, MN",Bing Maps,postcode
6293,55343,MN,553,Minnesota,Midwest Region,2014,1,12213,68211,"$55,001 - $75,000",25734,8842,34.4,25.1% - 50%,12868,2014-01-01,2023-01-01,44.9153137,-93.4131241,55343,"55343, MN",Bing Maps,postcode
6294,55343,MN,553,Minnesota,Midwest Region,2015,1,12213,68211,"$55,001 - $75,000",25734,8842,34.4,25.1% - 50%,12868,2015-01-01,2023-01-01,44.9153137,-93.4131241,55343,"55343, MN",Bing Maps,postcode
6295,55343,MN,553,Minnesota,Midwest Region,2019,1,12213,68211,"$55,001 - $75,000",25734,8842,34.4,25.1% - 50%,12868,2019-01-01,2023-01-01,44.9153137,-93.4131241,55343,"55343, MN",Bing Maps,postcode
6296,55344,MN,553,Minnesota,Midwest Region,2014,1,6729,78750,"More than $75,000",15907,7603,47.8,25.1% - 50%,7229,2014-01-01,2023-01-01,44.8592262,-93.4287033,55344,"55344, MN",Bing Maps,postcode
6297,55347,MN,553,Minnesota,Midwest Region,2020,1,11496,140028,"More than $75,000",30667,7712,25.1,25.1% - 50%,11719,2020-01-01,2023-01-01,44.8334923,-93.4643021,55347,"55347, MN",Bing Maps,postcode
6298,55350,MN,553,Minnesota,Midwest Region,2015,1,7897,61758,"$55,001 - $75,000",17938,1321,7.4,Less than 10%,8455,2015-01-01,2023-01-01,44.8968964,-94.3896484,55350,"55350, MN",Bing Maps,postcode
6299,55355,MN,553,Minnesota,Midwest Region,2018,1,4105,59458,"$55,001 - $75,000",9581,707,7.4,Less than 10%,4685,2018-01-01,2023-01-01,45.1058731,-94.5240097,55355,"55355, MN",Bing Maps,postcode
6300,55362,MN,553,Minnesota,Midwest Region,2015,1,6947,76708,"More than $75,000",19253,2370,12.3,10% - 25%,7084,2015-01-01,2023-01-01,45.2999535,-93.7957459,55362,"55362, MN",Bing Maps,postcode
6301,55369,MN,553,Minnesota,Midwest Region,2014,1,15579,93779,"More than $75,000",38081,7323,19.2,10% - 25%,16386,2014-01-01,2023-01-01,45.1176148,-93.436348,55369,"55369, MN",Bing Maps,postcode
6302,55369,MN,553,Minnesota,Midwest Region,2018,1,15579,93779,"More than $75,000",38081,7323,19.2,10% - 25%,16386,2018-01-01,2023-01-01,45.1176148,-93.436348,55369,"55369, MN",Bing Maps,postcode
6303,55372,MN,553,Minnesota,Midwest Region,2014,1,12177,115250,"More than $75,000",34188,3439,10.1,10% - 25%,12543,2014-01-01,2023-01-01,44.7013817,-93.4179306,55372,"55372, MN",Bing Maps,postcode
6304,55372,MN,553,Minnesota,Midwest Region,2015,1,12177,115250,"More than $75,000",34188,3439,10.1,10% - 25%,12543,2015-01-01,2023-01-01,44.7013817,-93.4179306,55372,"55372, MN",Bing Maps,postcode
6305,55376,MN,553,Minnesota,Midwest Region,2018,1,6075,110306,"More than $75,000",17793,2172,12.2,10% - 25%,6116,2018-01-01,2023-01-01,45.2111702,-93.6404114,55376,"55376, MN",Bing Maps,postcode
6306,55378,MN,553,Minnesota,Midwest Region,2014,1,10886,120713,"More than $75,000",31829,7752,24.4,10% - 25%,11044,2014-01-01,2023-01-01,44.7517929,-93.3591919,55378,"55378, MN",Bing Maps,postcode
6307,55379,MN,553,Minnesota,Midwest Region,2015,2,15332,89056,"More than $75,000",45001,15140,33.6,25.1% - 50%,15817,2015-01-01,2023-01-01,44.7738075,-93.5018692,55379,"55379, MN",Bing Maps,postcode
6308,55379,MN,553,Minnesota,Midwest Region,2019,1,15332,89056,"More than $75,000",45001,15140,33.6,25.1% - 50%,15817,2019-01-01,2023-01-01,44.7738075,-93.5018692,55379,"55379, MN",Bing Maps,postcode
6309,55386,MN,553,Minnesota,Midwest Region,2020,1,2840,165568,"More than $75,000",8211,842,10.3,10% - 25%,2993,2020-01-01,2023-01-01,44.8516731,-93.6613846,55386,"55386, MN",Bing Maps,postcode
6310,55404,MN,554,Minnesota,Midwest Region,2018,1,12235,35610,"$35,000 - $55,000",28586,17647,61.7,50.1% - 75%,13074,2018-01-01,2023-01-01,44.9636879,-93.2638474,55404,"55404, MN",Bing Maps,postcode
6311,55415,MN,554,Minnesota,Midwest Region,2015,1,2204,109667,"More than $75,000",5177,1965,38,25.1% - 50%,2420,2015-01-01,2023-01-01,44.9760094,-93.2608719,55415,"55415, MN",Bing Maps,postcode
6312,55416,MN,554,Minnesota,Midwest Region,2015,1,16887,93155,"More than $75,000",32956,5495,16.7,10% - 25%,17851,2015-01-01,2023-01-01,44.9529953,-93.3429031,55416,"55416, MN",Bing Maps,postcode
6313,55421,MN,554,Minnesota,Midwest Region,2014,1,12166,62189,"$55,001 - $75,000",28784,11665,40.5,25.1% - 50%,12614,2014-01-01,2023-01-01,45.0481911,-93.246109,55421,"55421, MN",Bing Maps,postcode
6314,55422,MN,554,Minnesota,Midwest Region,2013,1,12602,76803,"More than $75,000",28967,9330,32.2,25.1% - 50%,12988,2013-01-01,2023-01-01,45.0139122,-93.34095,55422,"55422, MN",Bing Maps,postcode
6315,55422,MN,554,Minnesota,Midwest Region,2014,1,12602,76803,"More than $75,000",28967,9330,32.2,25.1% - 50%,12988,2014-01-01,2023-01-01,45.0139122,-93.34095,55422,"55422, MN",Bing Maps,postcode
6316,55423,MN,554,Minnesota,Midwest Region,2014,1,15350,70106,"$55,001 - $75,000",36311,14684,40.4,25.1% - 50%,15830,2014-01-01,2023-01-01,44.8803101,-93.2845001,55423,"55423, MN",Bing Maps,postcode
6317,55424,MN,554,Minnesota,Midwest Region,2015,1,3672,193333,"More than $75,000",10383,955,9.2,Less than 10%,3796,2015-01-01,2023-01-01,44.9072037,-93.3332138,55424,"55424, MN",Bing Maps,postcode
6318,55427,MN,554,Minnesota,Midwest Region,2015,1,10163,80729,"More than $75,000",24017,5740,23.9,10% - 25%,10348,2015-01-01,2023-01-01,45.0064583,-93.378006,55427,"55427, MN",Bing Maps,postcode
6319,55428,MN,554,Minnesota,Midwest Region,2014,1,12645,58219,"$55,001 - $75,000",32251,14862,46.1,25.1% - 50%,12989,2014-01-01,2023-01-01,45.063652,-93.3758621,55428,"55428, MN",Bing Maps,postcode
6320,55430,MN,554,Minnesota,Midwest Region,2015,1,7621,65505,"$55,001 - $75,000",22324,14155,63.4,50.1% - 75%,7917,2015-01-01,2023-01-01,45.0645447,-93.3026352,55430,"55430, MN",Bing Maps,postcode
6321,55431,MN,554,Minnesota,Midwest Region,2015,1,7892,91788,"More than $75,000",18478,4222,22.8,10% - 25%,8158,2015-01-01,2023-01-01,44.8296356,-93.313057,55431,"55431, MN",Bing Maps,postcode
6322,55432,MN,554,Minnesota,Midwest Region,2014,1,11758,65472,"$55,001 - $75,000",30401,11672,38.4,25.1% - 50%,12273,2014-01-01,2023-01-01,45.0995369,-93.2593765,55432,"55432, MN",Bing Maps,postcode
6323,55433,MN,554,Minnesota,Midwest Region,2014,1,13675,70477,"$55,001 - $75,000",34461,7444,21.6,10% - 25%,13970,2014-01-01,2023-01-01,45.1656227,-93.3200073,55433,"55433, MN",Bing Maps,postcode
6324,55443,MN,554,Minnesota,Midwest Region,2014,1,11137,79924,"More than $75,000",30978,16845,54.4,50.1% - 75%,11688,2014-01-01,2023-01-01,45.1168594,-93.3433151,55443,"55443, MN",Bing Maps,postcode
6325,55447,MN,554,Minnesota,Midwest Region,2014,1,8691,111808,"More than $75,000",21332,3299,15.5,10% - 25%,9104,2014-01-01,2023-01-01,45.0040321,-93.4859619,55447,"55447, MN",Bing Maps,postcode
6326,55449,MN,554,Minnesota,Midwest Region,2015,1,10091,107053,"More than $75,000",28947,6642,22.9,10% - 25%,10537,2015-01-01,2023-01-01,45.1811981,-93.2008285,55449,"55449, MN",Bing Maps,postcode
6327,55449,MN,554,Minnesota,Midwest Region,2019,1,10091,107053,"More than $75,000",28947,6642,22.9,10% - 25%,10537,2019-01-01,2023-01-01,45.1811981,-93.2008285,55449,"55449, MN",Bing Maps,postcode
6328,55616,MN,556,Minnesota,Midwest Region,2013,1,3332,65841,"$55,001 - $75,000",7027,287,4.1,Less than 10%,4327,2013-01-01,2023-01-01,47.0546226,-91.6901169,55616,"55616, MN",Bing Maps,postcode
6329,55616,MN,556,Minnesota,Midwest Region,2019,1,3332,65841,"$55,001 - $75,000",7027,287,4.1,Less than 10%,4327,2019-01-01,2023-01-01,47.0546226,-91.6901169,55616,"55616, MN",Bing Maps,postcode
6330,55718,MN,557,Minnesota,Midwest Region,2009,1,1313,65750,"$55,001 - $75,000",3267,221,6.8,Less than 10%,1418,2009-01-01,2023-01-01,46.6373215,-92.4339981,55718,"55718, MN",Bing Maps,postcode
6331,55718,MN,557,Minnesota,Midwest Region,2018,1,1313,65750,"$55,001 - $75,000",3267,221,6.8,Less than 10%,1418,2018-01-01,2023-01-01,46.6373215,-92.4339981,55718,"55718, MN",Bing Maps,postcode
6332,55720,MN,557,Minnesota,Midwest Region,2013,1,6932,56429,"$55,001 - $75,000",17131,3011,17.6,10% - 25%,7497,2013-01-01,2023-01-01,46.7218361,-92.4659271,55720,"55720, MN",Bing Maps,postcode
6333,55723,MN,557,Minnesota,Midwest Region,2019,1,831,59489,"$55,001 - $75,000",1901,125,6.6,Less than 10%,2097,2019-01-01,2023-01-01,47.8622627,-92.7485733,55723,"55723, MN",Bing Maps,postcode
6334,55724,MN,557,Minnesota,Midwest Region,2018,1,366,66964,"$55,001 - $75,000",763,42,5.5,Less than 10%,892,2018-01-01,2023-01-01,47.1513786,-92.3934402,55724,"55724, MN",Bing Maps,postcode
6335,55731,MN,557,Minnesota,Midwest Region,2019,1,3014,48247,"$35,000 - $55,000",5770,230,4,Less than 10%,5316,2019-01-01,2023-01-01,47.903183,-91.8494568,55731,"55731, MN",Bing Maps,postcode
6336,55736,MN,557,Minnesota,Midwest Region,2019,1,642,48542,"$35,000 - $55,000",1340,31,2.3,Less than 10%,1008,2019-01-01,2023-01-01,46.9260406,-92.9196014,55736,"55736, MN",Bing Maps,postcode
6337,55744,MN,557,Minnesota,Midwest Region,2018,1,8772,56366,"$55,001 - $75,000",20142,1117,5.5,Less than 10%,10104,2018-01-01,2023-01-01,47.2298012,-93.5254745,55744,"55744, MN",Bing Maps,postcode
6338,55746,MN,557,Minnesota,Midwest Region,2015,1,7517,47452,"$35,000 - $55,000",16735,1302,7.8,Less than 10%,8720,2015-01-01,2023-01-01,47.4135971,-92.9417267,55746,"55746, MN",Bing Maps,postcode
6339,55746,MN,557,Minnesota,Midwest Region,2018,1,7517,47452,"$35,000 - $55,000",16735,1302,7.8,Less than 10%,8720,2018-01-01,2023-01-01,47.4135971,-92.9417267,55746,"55746, MN",Bing Maps,postcode
6340,55750,MN,557,Minnesota,Midwest Region,2019,1,896,58864,"$55,001 - $75,000",2106,45,2.1,Less than 10%,983,2019-01-01,2023-01-01,47.5149994,-92.1340942,55750,"55750, MN",Bing Maps,postcode
6341,55753,MN,557,Minnesota,Midwest Region,2015,1,541,44266,"$35,000 - $55,000",1173,153,13,10% - 25%,606,2015-01-01,2023-01-01,47.397934,-93.0744705,55753,"55753, MN",Bing Maps,postcode
6342,55771,MN,557,Minnesota,Midwest Region,2016,1,709,46875,"$35,000 - $55,000",1500,547,36.5,25.1% - 50%,2118,2016-01-01,2023-01-01,48.0776329,-92.8396149,55771,"55771, MN",Bing Maps,postcode
6343,55786,MN,557,Minnesota,Midwest Region,2019,1,156,47885,"$35,000 - $55,000",308,30,9.7,Less than 10%,174,2019-01-01,2023-01-01,47.3114891,-93.3809814,55786,"55786, MN",Bing Maps,postcode
6344,55790,MN,557,Minnesota,Midwest Region,2019,1,837,62784,"$55,001 - $75,000",2086,750,36,25.1% - 50%,2568,2019-01-01,2023-01-01,47.8222694,-92.3268127,55790,"55790, MN",Bing Maps,postcode
6345,55802,MN,558,Minnesota,Midwest Region,2015,1,1313,40530,"$35,000 - $55,000",2492,626,25.1,25.1% - 50%,1548,2015-01-01,2023-01-01,46.7847405,-92.1010055,55802,"55802, MN",Bing Maps,postcode
6346,55811,MN,558,Minnesota,Midwest Region,2018,2,10824,67989,"$55,001 - $75,000",28146,2006,7.1,Less than 10%,11335,2018-01-01,2023-01-01,46.8165512,-92.1634064,55811,"55811, MN",Bing Maps,postcode
6347,55904,MN,559,Minnesota,Midwest Region,2019,1,10572,67371,"$55,001 - $75,000",27293,7500,27.5,25.1% - 50%,11629,2019-01-01,2023-01-01,43.9973564,-92.4284821,55904,"55904, MN",Bing Maps,postcode
6348,55906,MN,559,Minnesota,Midwest Region,2014,1,8165,89297,"More than $75,000",19616,3762,19.2,10% - 25%,8571,2014-01-01,2023-01-01,44.0527344,-92.4296799,55906,"55906, MN",Bing Maps,postcode
6349,55912,MN,559,Minnesota,Midwest Region,2014,1,11412,50998,"$35,000 - $55,000",28658,8256,28.8,25.1% - 50%,12424,2014-01-01,2023-01-01,43.6753883,-92.984848,55912,"55912, MN",Bing Maps,postcode
6350,55912,MN,559,Minnesota,Midwest Region,2018,1,11412,50998,"$35,000 - $55,000",28658,8256,28.8,25.1% - 50%,12424,2018-01-01,2023-01-01,43.6753883,-92.984848,55912,"55912, MN",Bing Maps,postcode
6351,55943,MN,559,Minnesota,Midwest Region,2018,1,1280,55722,"$55,001 - $75,000",2946,81,2.7,Less than 10%,1404,2018-01-01,2023-01-01,43.7630844,-91.5702591,55943,"55943, MN",Bing Maps,postcode
6352,55944,MN,559,Minnesota,Midwest Region,2018,1,2740,80726,"More than $75,000",7552,368,4.9,Less than 10%,2924,2018-01-01,2023-01-01,44.0290642,-92.7466049,55944,"55944, MN",Bing Maps,postcode
6353,55945,MN,559,Minnesota,Midwest Region,2019,1,549,67313,"$55,001 - $75,000",1325,52,3.9,Less than 10%,634,2019-01-01,2023-01-01,44.3075562,-92.0318298,55945,"55945, MN",Bing Maps,postcode
6354,55952,MN,559,Minnesota,Midwest Region,2015,1,907,78942,"More than $75,000",2756,470,17.1,10% - 25%,987,2015-01-01,2023-01-01,43.9647064,-91.8690872,55952,"55952, MN",Bing Maps,postcode
6355,55964,MN,559,Minnesota,Midwest Region,2014,1,1768,62120,"$55,001 - $75,000",4441,279,6.3,Less than 10%,1905,2014-01-01,2023-01-01,44.167984,-92.1620178,55964,"55964, MN",Bing Maps,postcode
6356,55974,MN,559,Minnesota,Midwest Region,2013,1,987,50393,"$35,000 - $55,000",2180,39,1.8,Less than 10%,1078,2013-01-01,2023-01-01,43.5621491,-91.6480789,55974,"55974, MN",Bing Maps,postcode
